MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE_SIZE(L),CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY(L/100km),HWY_(L/100km),COMB_(L/100km),COMB_(mpg),CO2_EMISSIONS(g/km)
2011,TOYOTA,FJ CRUISER 4WD,SUV,4,6,A5,X,12.4,9.5,11.1,25,255
2011,TOYOTA,FJ CRUISER 4WD,SUV,4,6,M6,X,13.6,10.2,12.1,23,278
2011,TOYOTA,HIGHLANDER,SUV,2.7,4,AS6,X,10.4,7.3,9,31,207
2011,TOYOTA,HIGHLANDER,SUV,3.5,6,AS5,X,11.6,8.2,10.1,28,232
2011,TOYOTA,HIGHLANDER 4WD,SUV,3.5,6,AS5,X,12.6,8.7,10.9,26,251
2011,TOYOTA,HIGHLANER HYBRID 4WD,SUV,3.5,6,AV,X,6.6,7.3,6.9,41,159
2011,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,3.7,4,3.8,74,87
2011,TOYOTA,RAV4,SUV,2.5,4,A4,X,9.5,6.9,8.3,34,191
2011,TOYOTA,RAV4,SUV,3.5,6,A5,X,10.8,7.4,9.3,30,214
2011,TOYOTA,RAV4 4WD,SUV,2.5,4,A4,X,9.7,7.2,8.6,33,198
2011,TOYOTA,RAV4 4WD,SUV,3.5,6,A5,X,11.1,7.7,9.6,29,221
2011,TOYOTA,SEQUOIA 4WD,SUV,4.6,8,AS6,X,15.6,10.8,13.4,21,308
2011,TOYOTA,SEQUOIA 4WD,SUV,5.7,8,AS6,X,16.3,11.2,14,20,322
2011,TOYOTA,SIENNA,MINIVAN,2.7,4,AS6,X,10.4,7.5,9.1,31,209
2011,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,11.5,8.1,10,28,230
2011,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,12.8,9,11.1,25,255
2011,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,10.9,7.8,9.5,30,218
2011,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,10,7.7,8.9,32,205
2011,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,4,6,M6,X,14,10.3,12.3,23,283
2011,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,X,11.6,8.8,10.3,27,237
2011,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,11.5,9.2,10.4,27,239
2011,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,13.3,9.8,11.7,24,269
2011,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4,6,M6,X,14.7,10.8,12.9,22,297
2011,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,14.1,9.9,12.2,23,281
2011,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,15.2,10.9,13.3,21,306
2011,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,14.8,10.3,12.8,22,294
2011,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,16.7,12.1,14.6,19,336
2011,TOYOTA,VENZA,SUV,2.7,4,AS6,X,10,6.8,8.5,33,196
2011,TOYOTA,VENZA,SUV,3.5,6,AS6,X,11,7.6,9.5,30,218
2011,TOYOTA,VENZA AWD,SUV,2.7,4,AS6,X,10.2,7.1,8.8,32,202
2011,TOYOTA,VENZA AWD,SUV,3.5,6,AS6,X,11.5,7.9,9.9,29,228
2011,TOYOTA,YARIS,SUBCOMPACT,1.5,4,A4,X,7,5.7,6.4,44,147
2011,TOYOTA,YARIS,SUBCOMPACT,1.5,4,M5,X,6.9,5.4,6.2,46,143
2011,VOLKSWAGEN,EOS,SUBCOMPACT,2,4,AS6,Z,9.5,6.7,8.2,34,189
2011,VOLKSWAGEN,EOS,SUBCOMPACT,2,4,M6,Z,10,6.7,8.5,33,196
2011,VOLKSWAGEN,GOLF,COMPACT,2.5,5,AS6,X,9.1,6.5,8,35,184
2011,VOLKSWAGEN,GOLF,COMPACT,2.5,5,M5,X,9.9,6.2,8.2,34,189
2011,VOLKSWAGEN,GOLF TDI,COMPACT,2,4,AS6,D,6.7,4.7,5.8,49,157
2011,VOLKSWAGEN,GOLF TDI,COMPACT,2,4,M6,D,6.7,4.6,5.8,49,157
2011,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,AS6,X,9.1,6.5,8,35,184
2011,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,M5,X,9.9,6.2,8.2,34,189
2011,VOLKSWAGEN,GOLF WAGON TDI,STATION WAGON - SMALL,2,4,AS6,D,7,4.9,6,47,162
2011,VOLKSWAGEN,GOLF WAGON TDI,STATION WAGON - SMALL,2,4,M6,D,6.7,4.6,5.8,49,157
2011,VOLKSWAGEN,GTI,COMPACT,2,4,AS6,Z,8.7,6.3,7.6,37,175
2011,VOLKSWAGEN,GTI,COMPACT,2,4,M6,Z,10,6.7,8.5,33,196
2011,VOLKSWAGEN,JETTA,COMPACT,2,4,AS6,X,9.3,6.7,8.1,35,186
2011,VOLKSWAGEN,JETTA,COMPACT,2,4,M5,X,9.1,6,7.7,37,177
2011,VOLKSWAGEN,JETTA,COMPACT,2.5,5,AS6,X,9.1,6.5,7.9,36,182
2011,VOLKSWAGEN,JETTA,COMPACT,2.5,5,M5,X,9.9,6.2,8.2,34,189
2011,VOLKSWAGEN,JETTA TDI,COMPACT,2,4,AS6,D,6.7,4.7,5.8,49,157
2011,VOLKSWAGEN,JETTA TDI,COMPACT,2,4,M6,D,6.7,4.6,5.8,49,157
2011,VOLKSWAGEN,PASSAT CC,COMPACT,2,4,AS6,Z,9.6,6.6,8.3,34,191
2011,VOLKSWAGEN,PASSAT CC,COMPACT,2,4,M6,Z,10,6.7,8.5,33,196
2011,VOLKSWAGEN,PASSAT CC 4MOTION,COMPACT,3.6,6,AS6,Z,12.7,8.3,10.7,26,246
2011,VOLKSWAGEN,ROUTAN FFV,MINIVAN,3.6,6,AS6,X,12.2,7.9,10.3,27,237
2011,VOLKSWAGEN,ROUTAN FFV,MINIVAN,3.6,6,AS6,E,17.3,11.2,14.5,19,232
2011,VOLKSWAGEN,TIGUAN,SUV,2,4,AS6,Z,10.7,8,9.5,30,218
2011,VOLKSWAGEN,TIGUAN,SUV,2,4,M6,Z,12,7.7,10.1,28,232
2011,VOLKSWAGEN,TIGUAN 4MOTION,SUV,2,4,AS6,Z,10.9,7.9,9.6,29,221
2011,VOLKSWAGEN,TOUAREG,SUV,3.6,6,AS8,Z,12.3,8.8,10.7,26,246
2011,VOLKSWAGEN,TOUAREG TDI,SUV,3,6,AS8,D,11.1,7,9.2,31,248
2011,VOLVO,C30 T5,COMPACT,2.5,5,AS5,X,10.1,6.6,8.6,33,198
2011,VOLVO,C30 T5,COMPACT,2.5,5,M6,X,10.2,6.8,8.7,32,200
2011,VOLVO,C70 T5,SUBCOMPACT,2.5,5,AS5,X,11.2,7.1,9.3,30,214
2011,VOLVO,C70 T5,SUBCOMPACT,2.5,5,M6,X,10.8,7.2,9.2,31,212
2011,VOLVO,S40 T5,COMPACT,2.5,5,AS5,X,10.1,6.6,8.6,33,198
2011,VOLVO,S60 T6 AWD,COMPACT,3,6,AS6,X,11.3,7.7,9.7,29,223
2011,VOLVO,S80 3.2,MID-SIZE,3.2,6,AS6,X,11.4,7.4,9.6,29,221
2011,VOLVO,S80 T6 AWD,MID-SIZE,3,6,AS6,X,11.3,7.7,9.7,29,223
2011,VOLVO,V50 T5,STATION WAGON - SMALL,2.5,5,AS5,X,10.1,6.6,8.6,33,198
2011,VOLVO,XC60 3.2,SUV,3.2,6,AS6,X,11.5,7.9,9.9,29,228
2011,VOLVO,XC60 3.2 AWD,SUV,3.2,6,AS6,X,11.7,8.1,10.1,28,232
2011,VOLVO,XC60 T6 AWD,SUV,3,6,AS6,X,12.6,8.8,10.9,26,251
2011,VOLVO,XC70 3.2 AWD,SUV,3.2,6,AS6,X,11.7,8.1,10.1,28,232
2011,VOLVO,XC70 T6 AWD,SUV,3,6,AS6,X,12.6,8.8,10.9,26,251
2011,VOLVO,XC90 3.2,SUV,3.2,6,AS6,X,13.1,9,11.3,25,260
2011,VOLVO,XC90 3.2 AWD,SUV,3.2,6,AS6,X,13.5,9.1,11.5,25,264
2011,VOLVO,XC90 V8 AWD,SUV,4.4,8,AS6,X,15.6,10.2,13.1,22,301
2012,ACURA,MDX AWD,SUV,3.7,6,AS6,Z,13.2,9.6,11.6,24,267
2012,ACURA,RDX AWD TURBO,SUV,2.3,4,AS5,Z,11.7,8.7,10.3,27,237
2012,ACURA,RL AWD,MID-SIZE,3.7,6,AS6,Z,12.2,8.2,10.4,27,239
2012,ACURA,TL,MID-SIZE,3.5,6,AS6,Z,10.4,6.8,8.8,32,202
2012,ACURA,TL AWD,MID-SIZE,3.7,6,AS6,Z,11.4,7.6,9.7,29,223
2012,ACURA,TL AWD,MID-SIZE,3.7,6,M6,Z,11.9,8,10.2,28,235
2012,ACURA,TSX,COMPACT,2.4,4,AS5,Z,9.3,6.2,7.9,36,182
2012,ACURA,TSX,COMPACT,2.4,4,M6,Z,9.9,6.8,8.5,33,196
2012,ACURA,TSX,COMPACT,3.5,6,AS5,Z,10.7,7,9,31,207
2012,ACURA,ZDX AWD,SUV,3.7,6,AS6,Z,12.7,8.8,10.9,26,251
2012,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,AS6,Z,16.2,10.2,13.5,21,310
2012,ASTON MARTIN,DB9,MINICOMPACT,5.9,12,M6,Z,18.9,11.7,15.7,18,361
2012,ASTON MARTIN,DBS,MINICOMPACT,5.9,12,AS6,Z,18.1,11.2,14.9,19,343
2012,ASTON MARTIN,DBS,MINICOMPACT,5.9,12,M6,Z,19.1,12.1,15.9,18,366
2012,ASTON MARTIN,RAPIDE,SUBCOMPACT,5.9,12,AS6,Z,16.8,10.4,13.9,20,320
2012,ASTON MARTIN,V12 VANTAGE,TWO-SEATER,5.9,12,M6,Z,19.1,12.1,15.9,18,366
2012,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM6,Z,15.3,10.1,12.9,22,297
2012,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,M6,Z,16.3,10.4,13.6,21,313
2012,ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,AM7,Z,15.6,9.6,12.9,22,297
2012,ASTON MARTIN,VIRAGE,MINICOMPACT,5.9,12,AS6,Z,16.9,10.9,14.2,20,327
2012,AUDI,A3,STATION WAGON - SMALL,2,4,AS6,Z,9.4,6.9,8.3,34,191
2012,AUDI,A3,STATION WAGON - SMALL,2,4,M6,Z,10.4,6.7,8.7,32,200
2012,AUDI,A3 QUATTRO,STATION WAGON - SMALL,2,4,AS6,Z,9.6,7.5,8.6,33,198
2012,AUDI,A3 TDI,STATION WAGON - SMALL,2,4,AS6,D,6.7,4.7,5.8,49,157
2012,AUDI,A4,COMPACT,2,4,AV,Z,8.9,6.5,7.8,36,179
2012,AUDI,A4 AVANT,STATION WAGON - SMALL,2,4,AS8,Z,10,7,8.7,32,200
2012,AUDI,A4 QUATTRO,COMPACT,2,4,AS8,Z,10,7,8.7,32,200
2012,AUDI,A4 QUATTRO,COMPACT,2,4,M6,Z,9.5,6.5,8.1,35,186
2012,AUDI,A5 CABRIOLET,SUBCOMPACT,2,4,AS8,Z,10,7,8.7,32,200
2012,AUDI,A5 COUPE,SUBCOMPACT,2,4,AS8,Z,10,7,8.7,32,200
2012,AUDI,A5 COUPE,SUBCOMPACT,2,4,M6,Z,9.5,6.5,8.1,35,186
2012,AUDI,A6,MID-SIZE,3,6,AS8,Z,11.3,7.4,9.5,30,218
2012,AUDI,A7,MID-SIZE,3,6,AS8,Z,11.4,7.4,9.6,29,221
2012,AUDI,A8,MID-SIZE,4.2,8,AS8,Z,12,7.9,10.2,28,235
2012,AUDI,A8L,FULL-SIZE,4.2,8,AS8,Z,12,7.9,10.2,28,235
2012,AUDI,A8L,FULL-SIZE,6.3,12,AS8,Z,15.6,9.8,13,22,299
2012,AUDI,Q5,SUV,2,4,AS8,Z,10.6,7.7,9.3,30,214
2012,AUDI,Q5,SUV,3.2,6,AS8,Z,11.5,9,10.4,27,239
2012,AUDI,Q7,SUV,3,6,AS8,Z,13.6,9.3,11.6,24,267
2012,AUDI,Q7 TDI,SUV,3,6,AS8,D,12.3,7.7,10.2,28,275
2012,AUDI,R8 COUPE,TWO-SEATER,4.2,8,AS6,Z,16.3,10.2,13.6,21,313
2012,AUDI,R8 COUPE,TWO-SEATER,4.2,8,M6,Z,19.1,11.3,15.6,18,359
2012,AUDI,R8 COUPE,TWO-SEATER,5.2,10,AS6,Z,17,11.4,14.5,19,334
2012,AUDI,R8 COUPE,TWO-SEATER,5.2,10,M6,Z,19.1,12,15.9,18,366
2012,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,AS6,Z,16.3,10.2,13.6,21,313
2012,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,M6,Z,19.1,11.3,15.6,18,359
2012,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AS6,Z,17,11.4,14.5,19,334
2012,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,M6,Z,19.1,12,15.9,18,366
2012,AUDI,S4,COMPACT,3,6,AS7,Z,12.1,7.9,10.2,28,235
2012,AUDI,S4,COMPACT,3,6,M6,Z,12.2,8.1,10.3,27,237
2012,AUDI,S5 CABRIOLET,SUBCOMPACT,3,6,AS7,Z,12.9,8.1,10.7,26,246
2012,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,AS6,Z,12.8,8.9,11.1,25,255
2012,AUDI,S5 COUPE,SUBCOMPACT,4.2,8,M6,Z,15.1,9.4,12.6,22,290
2012,AUDI,TT COUPE,SUBCOMPACT,2,4,AS6,Z,9.1,6.4,7.9,36,182
2012,AUDI,TT ROADSTER,TWO-SEATER,2,4,AS6,Z,9.1,6.4,7.9,36,182
2012,AUDI,TT RS COUPE,SUBCOMPACT,2.5,5,M6,Z,12.3,8.1,10.4,27,239
2012,AUDI,TTS COUPE,SUBCOMPACT,2,4,AS6,Z,10.1,7.4,8.9,32,205
2012,AUDI,TTS ROADSTER,TWO-SEATER,2,4,AS6,Z,10.1,7.4,8.9,32,205
2012,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6,12,AS6,Z,19.1,11.2,15.6,18,359
2012,BENTLEY,CONTINENTAL GT,COMPACT,6,12,AS6,Z,18.8,11.2,15.4,18,354
2012,BENTLEY,CONTINENTAL GTC,SUBCOMPACT,6,12,AS6,Z,19.1,11.2,15.6,18,359
2012,BENTLEY,CONTINENTAL SUPERSPORTS,TWO-SEATER,6,12,AS6,Z,18.3,11,15,19,345
2012,BENTLEY,CONTINENTAL SUPERSPORTS CONV,TWO-SEATER,6,12,AS6,Z,18.8,11.2,15.4,18,354
2012,BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,20.4,11.9,16.6,17,382
2012,BMW,128i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.4,7.4,9.6,29,221
2012,BMW,128i CABRIOLET,SUBCOMPACT,3,6,M6,Z,10.8,7,9.1,31,209
2012,BMW,128i COUPE,SUBCOMPACT,3,6,A6,Z,11.3,6.8,9.2,31,212
2012,BMW,128i COUPE,SUBCOMPACT,3,6,M6,Z,10.8,7,9.1,31,209
2012,BMW,135i CABRIOLET,SUBCOMPACT,3,6,AM7,Z,11.7,7.8,9.9,29,228
2012,BMW,135i CABRIOLET,SUBCOMPACT,3,6,M6,Z,11.2,7.2,9.4,30,216
2012,BMW,135i COUPE,SUBCOMPACT,3,6,AM7,Z,11.6,7.8,9.9,29,228
2012,BMW,135i COUPE,SUBCOMPACT,3,6,M6,Z,10.4,7,8.8,32,202
2012,BMW,328i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.4,7.4,9.6,29,221
2012,BMW,328i CABRIOLET,SUBCOMPACT,3,6,M6,Z,12.2,7.4,10.1,28,232
2012,BMW,328i COUPE,SUBCOMPACT,3,6,A6,Z,11.3,6.8,9.2,31,212
2012,BMW,328i COUPE,SUBCOMPACT,3,6,M6,Z,10.8,7,9.1,31,209
2012,BMW,328i xDRIVE COUPE,SUBCOMPACT,3,6,A6,Z,11.9,7.8,10.1,28,232
2012,BMW,328i xDRIVE COUPE,SUBCOMPACT,3,6,M6,Z,12.4,7.6,10.2,28,235
2012,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3,6,A6,Z,11.9,7.8,10.1,28,232
2012,BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,3,6,M6,Z,12.4,7.6,10.2,28,235
2012,BMW,335i CABRIOLET,SUBCOMPACT,3,6,A6,Z,11.5,7.3,9.6,29,221
2012,BMW,335i CABRIOLET,SUBCOMPACT,3,6,M6,Z,11.2,7.2,9.4,30,216
2012,BMW,335i COUPE,SUBCOMPACT,3,6,A6,Z,11.5,7.3,9.6,29,221
2012,BMW,335i COUPE,SUBCOMPACT,3,6,M6,Z,11.2,7.2,9.4,30,216
2012,BMW,335i xDRIVE COUPE,SUBCOMPACT,3,6,A6,Z,11.3,7.4,9.6,29,221
2012,BMW,335i xDRIVE COUPE,SUBCOMPACT,3,6,M6,Z,11,7.4,9.4,30,216
2012,BMW,335is CABRIOLET,SUBCOMPACT,3,6,AM7,Z,12.3,8.3,10.5,27,242
2012,BMW,335is CABRIOLET,SUBCOMPACT,3,6,M6,Z,11.9,7.7,10,28,230
2012,BMW,335is COUPE,SUBCOMPACT,3,6,AM7,Z,12.3,8.3,10.5,27,242
2012,BMW,335is COUPE,SUBCOMPACT,3,6,M6,Z,11.9,7.7,10,28,230
2012,BMW,528i,MID-SIZE,2,4,A8,Z,8.6,5.7,7.3,39,168
2012,BMW,528i xDRIVE,MID-SIZE,2,4,A8,Z,8.8,5.9,7.5,38,172
2012,BMW,535i xDRIVE,MID-SIZE,3,6,A8,Z,9.7,6.6,8.3,34,191
2012,BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3,6,A8,Z,11.5,7.3,9.6,29,221
2012,BMW,550i xDRIVE,MID-SIZE,4.4,8,A8,Z,13.5,8.3,11.1,25,255
2012,BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,A8,Z,13.9,8.6,11.5,25,264
2012,BMW,650i CABRIOLET,COMPACT,4.4,8,A8,Z,13.6,8.3,11.2,25,258
2012,BMW,650i CABRIOLET,COMPACT,4.4,8,M6,Z,14.4,8.9,11.9,24,274
2012,BMW,650i xDRIVE CABRIOLET,COMPACT,4.4,8,A8,Z,13.9,8.6,11.5,25,264
2012,BMW,650i xDRIVE COUPE,COMPACT,4.4,8,A8,Z,13.5,8.3,11.1,25,255
2012,BMW,750i xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.4,10,13,22,299
2012,BMW,750Li xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.4,10,13,22,299
2012,BMW,760Li,FULL-SIZE,6,12,A8,Z,16.7,10.3,13.8,20,317
2012,BMW,ACTIVEHYBRID 7 L,FULL-SIZE,4.4,8,A8,Z,12.2,8.3,10.5,27,242
2012,BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,A6,Z,15.6,9.7,13,22,299
2012,BMW,M3 CABRIOLET,SUBCOMPACT,4,8,AM7,Z,15.6,10.1,13.1,22,301
2012,BMW,M3 CABRIOLET,SUBCOMPACT,4,8,M6,Z,15.7,10.1,13.2,21,304
2012,BMW,M3 COUPE,SUBCOMPACT,4,8,AM7,Z,15.4,9.9,12.9,22,297
2012,BMW,M3 COUPE,SUBCOMPACT,4,8,M6,Z,15.2,9.7,12.7,22,292
2012,BMW,X1 xDRIVE28i,SUV,2,4,A8,Z,10.2,6.5,8.5,33,196
2012,BMW,X3 xDRIVE28i,SUV,3,6,A8,Z,10.9,7.8,9.5,30,218
2012,BMW,X3 xDRIVE35i,SUV,3,6,A8,Z,11.1,7.7,9.6,29,221
2012,BMW,X5 M,SUV,4.4,8,A6,Z,16.9,11.9,14.6,19,336
2012,BMW,X5 xDRIVE35d,SUV,3,6,A6,D,10.8,7.6,9.4,30,254
2012,BMW,X5 xDRIVE35i,SUV,3,6,A8,Z,13.1,8.6,11.1,25,255
2012,BMW,X5 xDRIVE50i,SUV,4.4,8,A8,Z,15.3,9.9,12.9,22,297
2012,BMW,X6 M,SUV,4.4,8,A6,Z,16.9,11.9,14.6,19,336
2012,BMW,X6 xDRIVE35i,SUV,3,6,A8,Z,13.1,8.6,11.1,25,255
2012,BMW,X6 xDRIVE50i,SUV,4.4,8,A8,Z,15.3,9.9,12.9,22,297
2012,BMW,Z4 sDRIVE28i,TWO-SEATER,2,4,A8,Z,8.2,5.3,6.9,41,159
2012,BMW,Z4 sDRIVE28i,TWO-SEATER,2,4,M6,Z,9.3,5.8,7.7,37,177
2012,BMW,Z4 sDRIVE35i,TWO-SEATER,3,6,AM7,Z,12.3,8.3,10.5,27,242
2012,BMW,Z4 sDRIVE35i,TWO-SEATER,3,6,M6,Z,11.2,7.6,9.6,29,221
2012,BMW,Z4 sDRIVE35is,TWO-SEATER,3,6,AM7,Z,12.3,8.3,10.5,27,242
2012,BUGATTI,VEYRON,TWO-SEATER,8,16,AS7,Z,26.1,15.5,21.3,13,490
2012,BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,12.7,8.4,10.8,26,248
2012,BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,13.1,8.8,11.1,25,255
2012,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,12.1,7.3,9.9,29,228
2012,BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,16.7,10.5,13.9,20,222
2012,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,X,12.7,7.7,10.5,27,242
2012,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,17.4,11,14.5,19,232
2012,BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,8.3,5.4,7,40,161
2012,BUICK,REGAL,MID-SIZE,2,4,AS6,Z,11.3,6.8,9.2,31,212
2012,BUICK,REGAL,MID-SIZE,2,4,AS6,E,15.6,9,12.6,22,202
2012,BUICK,REGAL,MID-SIZE,2,4,M6,Z,10.5,6.2,8.5,33,196
2012,BUICK,REGAL,MID-SIZE,2,4,M6,E,14.1,8.9,11.8,24,189
2012,BUICK,REGAL,MID-SIZE,2.4,4,AS6,X,10.7,6.3,8.7,32,200
2012,BUICK,REGAL,MID-SIZE,2.4,4,AS6,E,14.2,8.9,11.8,24,189
2012,BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,8.3,5.4,7,40,161
2012,BUICK,REGAL GS,MID-SIZE,2,4,AS6,Z,11,7.4,9.4,30,216
2012,BUICK,REGAL GS,MID-SIZE,2,4,M6,Z,11.1,7.4,9.4,30,216
2012,BUICK,VERANO,COMPACT,2.4,4,AS6,X,9.9,6.2,8.3,34,191
2012,BUICK,VERANO,COMPACT,2.4,4,AS6,E,14,8.6,11.6,24,186
2012,CADILLAC,CTS,MID-SIZE,3,6,AS6,X,11.3,7.2,9.5,30,218
2012,CADILLAC,CTS,MID-SIZE,3,6,M6,X,13.1,7.7,10.7,26,246
2012,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,11.4,6.8,9.3,30,214
2012,CADILLAC,CTS AWD,MID-SIZE,3,6,AS6,X,11.9,7.6,10,28,230
2012,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,11.8,7.4,9.8,29,225
2012,CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3,6,AS6,X,11.3,7.2,9.5,30,218
2012,CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.6,6,AS6,X,11.7,7.7,9.9,29,228
2012,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3,6,AS6,X,11.9,7.6,10,28,230
2012,CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.6,6,AS6,X,11.8,7.4,9.8,29,225
2012,CADILLAC,CTS-V,MID-SIZE,6.2,8,AS6,Z,17.7,10.7,14.5,19,334
2012,CADILLAC,CTS-V,MID-SIZE,6.2,8,M6,Z,14.9,10.5,12.9,22,297
2012,CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,AS6,Z,17.7,10.7,14.5,19,334
2012,CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,M6,Z,14.9,10.5,12.9,22,297
2012,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,15.3,10,12.9,22,297
2012,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,E,21.2,13.8,17.9,16,286
2012,CADILLAC,ESCALADE ESV AWD,SUV,6.2,8,A6,Z,17,11.4,14.5,19,334
2012,CADILLAC,ESCALADE ESV AWD,SUV,6.2,8,A6,E,23.6,15.3,19.8,14,317
2012,CADILLAC,ESCALADE HYBRID 4WD,SUV,6,8,AV,X,10.4,8.5,9.5,30,218
2012,CADILLAC,SRX,SUV,3.6,6,AS6,X,12.7,8.3,10.7,26,246
2012,CADILLAC,SRX,SUV,3.6,6,AS6,E,17.1,11.1,14.4,20,230
2012,CADILLAC,SRX AWD,SUV,3.6,6,AS6,X,13.2,8.8,11.2,25,258
2012,CADILLAC,SRX AWD,SUV,3.6,6,AS6,E,17.8,11.9,15.2,19,243
2012,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.3,9.4,12.1,23,278
2012,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,12.5,16.3,17,261
2012,CHEVROLET,AVALANCHE 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.4,9.5,12.2,23,281
2012,CHEVROLET,AVALANCHE 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,12.6,16.4,17,262
2012,CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,11.4,6.8,9.3,30,214
2012,CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,12.4,7.1,10,28,230
2012,CHEVROLET,CAMARO 2LS,COMPACT,3.6,6,AS6,X,11.2,6.6,9.1,31,209
2012,CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,13.5,8.1,11.1,25,255
2012,CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,13.4,8.4,11.1,25,255
2012,CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,AS6,Z,17.7,10.7,14.5,19,334
2012,CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,M6,Z,14.9,10.5,12.9,22,297
2012,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.3,8.1,9.9,29,228
2012,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,11.4,7.8,9.8,29,225
2012,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,12.5,8.7,10.8,26,248
2012,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,5.3,8,A4,X,14.4,9.9,12.4,23,285
2012,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.9,4,A4,X,12,8.5,10.5,27,242
2012,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.9,4,M5,X,11.7,8.1,10.1,28,232
2012,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.7,5,A4,X,12.9,9,11.2,25,258
